# ik    E (eV)      weight
    2.380400    1.550000    5.637667
    2.380400    1.600000    2.972650
    2.380400    1.650000    3.189561
    2.380400    1.700000    6.222215
    2.380400    1.750000    4.789817
    2.380400    1.800000    1.952430
    2.380400    1.850000    0.991075
    2.380400    1.900000    0.613176
    2.380400    1.950000    0.432393
    2.380400    2.000000    0.334437
    2.380400    2.050000    0.277772
    2.380400    2.100000    0.244746
    2.380400    2.150000    0.227116
    2.380400    2.200000    0.220989
    2.380400    2.250000    0.224898
    2.380400    2.300000    0.239121
    2.380400    2.350000    0.265718
    2.380400    2.400000    0.309249
    2.380400    2.450000    0.378676
    2.380400    2.500000    0.491939
    2.380400    2.550000    0.687892
    2.380400    2.600000    1.061726
    2.380400    2.650000    1.890645
    2.380400    2.700000    4.163034
    2.380400    2.750000   10.545174
    2.380400    2.800000    9.999216
    2.380400    2.850000    3.949309
    2.380400    2.900000    1.888053
    2.380400    2.950000    1.165252
    2.380400    3.000000    0.899854
 
    2.390294   -3.000000    0.424086
    2.390294   -2.950000    0.404285
    2.390294   -2.900000    0.421443
    2.390294   -2.850000    0.479577
    2.390294   -2.800000    0.601336
    2.390294   -2.750000    0.852764
    2.390294   -2.700000    1.443501
    2.390294   -2.650000    3.151413
    2.390294   -2.600000    6.663127
    2.390294   -2.550000    4.064840
    2.390294   -2.500000    2.046638
    2.390294   -2.450000    1.620057
    2.390294   -2.400000    1.929753
    2.390294   -2.350000    3.280565
    2.390294   -2.300000    7.581867
    2.390294   -2.250000   12.025255
    2.390294   -2.200000    6.565249
    2.390294   -2.150000    3.019309
    2.390294   -2.100000    1.998351
    2.390294   -2.050000    1.968053
    2.390294   -2.000000    3.002501
    2.390294   -1.950000    6.361578
    2.390294   -1.900000    5.956433
    2.390294   -1.850000    4.112618
    2.390294   -1.800000    6.320857
    2.390294   -1.750000    5.581855
    2.390294   -1.700000    2.359282
    2.390294   -1.650000    1.226847
    2.390294   -1.600000    0.786058
    2.390294   -1.550000    0.579060
    2.390294   -1.500000    0.473531
    2.390294   -1.450000    0.424488
    2.390294   -1.400000    0.417880
    2.390294   -1.350000    0.457634
    2.390294   -1.300000    0.570984
    2.390294   -1.250000    0.843149
    2.390294   -1.200000    1.563791
    2.390294   -1.150000    3.795030
    2.390294   -1.100000    6.338449
    2.390294   -1.050000    2.848079
    2.390294   -1.000000    1.222842
    2.390294   -0.950000    0.664242
    2.390294   -0.900000    0.424167
    2.390294   -0.850000    0.300822
    2.390294   -0.800000    0.229048
    2.390294   -0.750000    0.183397
    2.390294   -0.700000    0.152387
    2.390294   -0.650000    0.130244
    2.390294   -0.600000    0.113808
    2.390294   -0.550000    0.101230
    2.390294   -0.500000    0.091369
    2.390294   -0.450000    0.083491
    2.390294   -0.400000    0.077101
    2.390294   -0.350000    0.071859
    2.390294   -0.300000    0.067525
    2.390294   -0.250000    0.063923
    2.390294   -0.200000    0.060925
    2.390294   -0.150000    0.058434
    2.390294   -0.100000    0.056379
    2.390294   -0.050000    0.054704
    2.390294    0.000000    0.053368
    2.390294    0.050000    0.052341
    2.390294    0.100000    0.051603
    2.390294    0.150000    0.051138
    2.390294    0.200000    0.050939
    2.390294    0.250000    0.051006
    2.390294    0.300000    0.051344
    2.390294    0.350000    0.051964
    2.390294    0.400000    0.052884
    2.390294    0.450000    0.054131
    2.390294    0.500000    0.055742
    2.390294    0.550000    0.057764
    2.390294    0.600000    0.060261
    2.390294    0.650000    0.063315
    2.390294    0.700000    0.067036
    2.390294    0.750000    0.071568
    2.390294    0.800000    0.077105
    2.390294    0.850000    0.083911
    2.390294    0.900000    0.092353
    2.390294    0.950000    0.102955
    2.390294    1.000000    0.116479
    2.390294    1.050000    0.134077
    2.390294    1.100000    0.157559
    2.390294    1.150000    0.189904
    2.390294    1.200000    0.236319
    2.390294    1.250000    0.306618
    2.390294    1.300000    0.421188
    2.390294    1.350000    0.628260
    2.390294    1.400000    1.063770
    2.390294    1.450000    2.200349
    2.390294    1.500000    5.428791
    2.390294    1.550000    5.686378
    2.390294    1.600000    3.009778
    2.390294    1.650000    3.252687
    2.390294    1.700000    6.312479
    2.390294    1.750000    4.688765
    2.390294    1.800000    1.916543
    2.390294    1.850000    0.979544
    2.390294    1.900000    0.608966
    2.390294    1.950000    0.430940
    2.390294    2.000000    0.334251
    2.390294    2.050000    0.278279
    2.390294    2.100000    0.245701
    2.390294    2.150000    0.228411
    2.390294    2.200000    0.222590
    2.390294    2.250000    0.226817
    2.390294    2.300000    0.241415
    2.390294    2.350000    0.268501
    2.390294    2.400000    0.312734
    2.390294    2.450000    0.383263
    2.390294    2.500000    0.498443
    2.390294    2.550000    0.698148
    2.390294    2.600000    1.080537
    2.390294    2.650000    1.933272
    2.390294    2.700000    4.287333
    2.390294    2.750000   10.783118
    2.390294    2.800000    9.752185
    2.390294    2.850000    3.847142
    2.390294    2.900000    1.855930
    2.390294    2.950000    1.154097
    2.390294    3.000000    0.896701
 
    2.400188   -3.000000    0.429258
    2.400188   -2.950000    0.410170
    2.400188   -2.900000    0.429469
    2.400188   -2.850000    0.492222
    2.400188   -2.800000    0.624179
    2.400188   -2.750000    0.901239
    2.400188   -2.700000    1.570612
    2.400188   -2.650000    3.549039
    2.400188   -2.600000    6.750798
    2.400188   -2.550000    3.625325
    2.400188   -2.500000    1.907149
    2.400188   -2.450000    1.573647
    2.400188   -2.400000    1.922059
    2.400188   -2.350000    3.319583
    2.400188   -2.300000    7.707936
    2.400188   -2.250000   11.862796
    2.400188   -2.200000    6.498195
    2.400188   -2.150000    2.983050
    2.400188   -2.100000    1.957796
    2.400188   -2.050000    1.891729
    2.400188   -2.000000    2.795660
    2.400188   -1.950000    5.933846
    2.400188   -1.900000    6.290077
    2.400188   -1.850000    4.064958
    2.400188   -1.800000    5.874502
    2.400188   -1.750000    6.101352
    2.400188   -1.700000    2.599262
    2.400188   -1.650000    1.309688
    2.400188   -1.600000    0.822048
    2.400188   -1.550000    0.597798
    2.400188   -1.500000    0.484674
    2.400188   -1.450000    0.431904
    2.400188   -1.400000    0.423457
    2.400188   -1.350000    0.462598
    2.400188   -1.300000    0.576679
    2.400188   -1.250000    0.852368
    2.400188   -1.200000    1.585729
    2.400188   -1.150000    3.858290
    2.400188   -1.100000    6.307574
    2.400188   -1.050000    2.802907
    2.400188   -1.000000    1.208813
    2.400188   -0.950000    0.659078
    2.400188   -0.900000    0.421927
    2.400188   -0.850000    0.299754
    2.400188   -0.800000    0.228520
    2.400188   -0.750000    0.183144
    2.400188   -0.700000    0.152286
    2.400188   -0.650000    0.130230
    2.400188   -0.600000    0.113846
    2.400188   -0.550000    0.101300
    2.400188   -0.500000    0.091460
    2.400188   -0.450000    0.083595
    2.400188   -0.400000    0.077214
    2.400188   -0.350000    0.071979
    2.400188   -0.300000    0.067649
    2.400188   -0.250000    0.064050
    2.400188   -0.200000    0.061054
    2.400188   -0.150000    0.058565
    2.400188   -0.100000    0.056511
    2.400188   -0.050000    0.054838
    2.400188    0.000000    0.053504
    2.400188    0.050000    0.052479
    2.400188    0.100000    0.051743
    2.400188    0.150000    0.051280
    2.400188    0.200000    0.051084
    2.400188    0.250000    0.051154
    2.400188    0.300000    0.051494
    2.400188    0.350000    0.052117
    2.400188    0.400000    0.053040
    2.400188    0.450000    0.054291
    2.400188    0.500000    0.055906
    2.400188    0.550000    0.057932
    2.400188    0.600000    0.060433
    2.400188    0.650000    0.063492
    2.400188    0.700000    0.067218
    2.400188    0.750000    0.071755
    2.400188    0.800000    0.077297
    2.400188    0.850000    0.084107
    2.400188    0.900000    0.092554
    2.400188    0.950000    0.103158
    2.400188    1.000000    0.116681
    2.400188    1.050000    0.134272
    2.400188    1.100000    0.157734
    2.400188    1.150000    0.190034
    2.400188    1.200000    0.236353
    2.400188    1.250000    0.306440
    2.400188    1.300000    0.420512
    2.400188    1.350000    0.626294
    2.400188    1.400000    1.057878
    2.400188    1.450000    2.180174
    2.400188    1.500000    5.380817
    2.400188    1.550000    5.748797
    2.400188    1.600000    3.057940
    2.400188    1.650000    3.335385
    2.400188    1.700000    6.420903
    2.400188    1.750000    4.560133
    2.400188    1.800000    1.871316
    2.400188    1.850000    0.964294
    2.400188    1.900000    0.602742
    2.400188    1.950000    0.428103
    2.400188    2.000000    0.332949
    2.400188    2.050000    0.277791
    2.400188    2.100000    0.245716
    2.400188    2.150000    0.228791
    2.400188    2.200000    0.223288
    2.400188    2.250000    0.227843
    2.400188    2.300000    0.242836
    2.400188    2.350000    0.270460
    2.400188    2.400000    0.315500
    2.400188    2.450000    0.387351
    2.400188    2.500000    0.504910
    2.400188    2.550000    0.709406
    2.400188    2.600000    1.102955
    2.400188    2.650000    1.987278
    2.400188    2.700000    4.450486
    2.400188    2.750000   11.072809
    2.400188    2.800000    9.432680
    2.400188    2.850000    3.718511
    2.400188    2.900000    1.812669
    2.400188    2.950000    1.136284
    2.400188    3.000000    0.888395
 
    2.410082   -3.000000    0.435571
    2.410082   -2.950000    0.417450
    2.410082   -2.900000    0.439585
    2.410082   -2.850000    0.508498
    2.410082   -2.800000    0.654298
    2.410082   -2.750000    0.967078
    2.410082   -2.700000    1.749599
    2.410082   -2.650000    4.098339
    2.410082   -2.600000    6.571114
    2.410082   -2.550000    3.169454
    2.410082   -2.500000    1.764547
    2.410082   -2.450000    1.525385
    2.410082   -2.400000    1.916134
    2.410082   -2.350000    3.370317
    2.410082   -2.300000    7.857917
    2.410082   -2.250000   11.660102
    2.410082   -2.200000    6.425300
    2.410082   -2.150000    2.942856
    2.410082   -2.100000    1.912680
    2.410082   -2.050000    1.808785
    2.410082   -2.000000    2.576860
    2.410082   -1.950000    5.408844
    2.410082   -1.900000    6.671638
    2.410082   -1.850000    4.071735
    2.410082   -1.800000    5.344688
    2.410082   -1.750000    6.649946
    2.410082   -1.700000    2.937651
    2.410082   -1.650000    1.423327
    2.410082   -1.600000    0.869808
    2.410082   -1.550000    0.622017
    2.410082   -1.500000    0.498747
    2.410082   -1.450000    0.441069
    2.410082   -1.400000    0.430214
    2.410082   -1.350000    0.468537
    2.410082   -1.300000    0.583508
    2.410082   -1.250000    0.863619
    2.410082   -1.200000    1.613041
    2.410082   -1.150000    3.937128
    2.410082   -1.100000    6.264885
    2.410082   -1.050000    2.748061
    2.410082   -1.000000    1.191538
    2.410082   -0.950000    0.652477
    2.410082   -0.900000    0.418856
    2.410082   -0.850000    0.298097
    2.410082   -0.800000    0.227513
    2.410082   -0.750000    0.182465
    2.410082   -0.700000    0.151782
    2.410082   -0.650000    0.129824
    2.410082   -0.600000    0.113496
    2.410082   -0.550000    0.100982
    2.410082   -0.500000    0.091158
    2.410082   -0.450000    0.083300
    2.410082   -0.400000    0.076921
    2.410082   -0.350000    0.071684
    2.410082   -0.300000    0.067349
    2.410082   -0.250000    0.063744
    2.410082   -0.200000    0.060740
    2.410082   -0.150000    0.058243
    2.410082   -0.100000    0.056180
    2.410082   -0.050000    0.054497
    2.410082    0.000000    0.053154
    2.410082    0.050000    0.052119
    2.410082    0.100000    0.051371
    2.410082    0.150000    0.050898
    2.410082    0.200000    0.050691
    2.410082    0.250000    0.050749
    2.410082    0.300000    0.051078
    2.410082    0.350000    0.051689
    2.410082    0.400000    0.052600
    2.410082    0.450000    0.053839
    2.410082    0.500000    0.055441
    2.410082    0.550000    0.057454
    2.410082    0.600000    0.059941
    2.410082    0.650000    0.062986
    2.410082    0.700000    0.066698
    2.410082    0.750000    0.071219
    2.410082    0.800000    0.076744
    2.410082    0.850000    0.083537
    2.410082    0.900000    0.091964
    2.410082    0.950000    0.102546
    2.410082    1.000000    0.116041
    2.410082    1.050000    0.133595
    2.410082    1.100000    0.157004
    2.410082    1.150000    0.189220
    2.410082    1.200000    0.235391
    2.410082    1.250000    0.305188
    2.410082    1.300000    0.418628
    2.410082    1.350000    0.622819
    2.410082    1.400000    1.049647
    2.410082    1.450000    2.154751
    2.410082    1.500000    5.320567
    2.410082    1.550000    5.823863
    2.410082    1.600000    3.117121
    2.410082    1.650000    3.438942
    2.410082    1.700000    6.540718
    2.410082    1.750000    4.404616
    2.410082    1.800000    1.816920
    2.410082    1.850000    0.944720
    2.410082    1.900000    0.593676
    2.410082    1.950000    0.422959
    2.410082    2.000000    0.329546
    2.410082    2.050000    0.275274
    2.410082    2.100000    0.243709
    2.410082    2.150000    0.227127
    2.410082    2.200000    0.221902
    2.410082    2.250000    0.226744
    2.410082    2.300000    0.242101
    2.410082    2.350000    0.270256
    2.410082    2.400000    0.316153
    2.410082    2.450000    0.389495
    2.410082    2.500000    0.509864
    2.410082    2.550000    0.720212
    2.410082    2.600000    1.127731
    2.410082    2.650000    2.052355
    2.410082    2.700000    4.655844
    2.410082    2.750000   11.398674
    2.410082    2.800000    9.041314
    2.410082    2.850000    3.564863
    2.410082    2.900000    1.756949
    2.410082    2.950000    1.109680
    2.410082    3.000000    0.872459
 
    2.419976   -3.000000    0.443484
    2.419976   -2.950000    0.426638
    2.419976   -2.900000    0.452460
    2.419976   -2.850000    0.529470
    2.419976   -2.800000    0.693867
    2.419976   -2.750000    1.056213
    2.419976   -2.700000    2.001490
    2.419976   -2.650000    4.817950
    2.419976   -2.600000    6.043459
    2.419976   -2.550000    2.733684
    2.419976   -2.500000    1.627597
    2.419976   -2.450000    1.478577
    2.419976   -2.400000    1.913791
    2.419976   -2.350000    3.434699
    2.419976   -2.300000    8.027747
    2.419976   -2.250000   11.419275
    2.419976   -2.200000    6.351058
    2.419976   -2.150000    2.901021
    2.419976   -2.100000    1.865327
    2.419976   -2.050000    1.723535
    2.419976   -2.000000    2.358619
    2.419976   -1.950000    4.824088
    2.419976   -1.900000    7.031029
    2.419976   -1.850000    4.163862
    2.419976   -1.800000    4.796369
    2.419976   -1.750000    7.064183
    2.419976   -1.700000    3.410643
    2.419976   -1.650000    1.579046
    2.419976   -1.600000    0.933035
    2.419976   -1.550000    0.653385
    2.419976   -1.500000    0.516757
    2.419976   -1.450000    0.452731
    2.419976   -1.400000    0.438787
    2.419976   -1.350000    0.476034
    2.419976   -1.300000    0.592032
    2.419976   -1.250000    0.877466
    2.419976   -1.200000    1.646372
    2.419976   -1.150000    4.031919
    2.419976   -1.100000    6.209065
    2.419976   -1.050000    2.685391
    2.419976   -1.000000    1.171990
    2.419976   -0.950000    0.645168
    2.419976   -0.900000    0.415617
    2.419976   -0.850000    0.296497
    2.419976   -0.800000    0.226671
    2.419976   -0.750000    0.182009
    2.419976   -0.700000    0.151537
    2.419976   -0.650000    0.129699
    2.419976   -0.600000    0.113442
    2.419976   -0.550000    0.100971
    2.419976   -0.500000    0.091174
    2.419976   -0.450000    0.083333
    2.419976   -0.400000    0.076963
    2.419976   -0.350000    0.071731
    2.419976   -0.300000    0.067400
    2.419976   -0.250000    0.063796
    2.419976   -0.200000    0.060793
    2.419976   -0.150000    0.058296
    2.419976   -0.100000    0.056232
    2.419976   -0.050000    0.054549
    2.419976    0.000000    0.053204
    2.419976    0.050000    0.052168
    2.419976    0.100000    0.051421
    2.419976    0.150000    0.050946
    2.419976    0.200000    0.050739
    2.419976    0.250000    0.050797
    2.419976    0.300000    0.051126
    2.419976    0.350000    0.051737
    2.419976    0.400000    0.052649
    2.419976    0.450000    0.053888
    2.419976    0.500000    0.055491
    2.419976    0.550000    0.057505
    2.419976    0.600000    0.059994
    2.419976    0.650000    0.063041
    2.419976    0.700000    0.066754
    2.419976    0.750000    0.071277
    2.419976    0.800000    0.076804
    2.419976    0.850000    0.083598
    2.419976    0.900000    0.092024
    2.419976    0.950000    0.102602
    2.419976    1.000000    0.116089
    2.419976    1.050000    0.133626
    2.419976    1.100000    0.157001
    2.419976    1.150000    0.189147
    2.419976    1.200000    0.235175
    2.419976    1.250000    0.304668
    2.419976    1.300000    0.417403
    2.419976    1.350000    0.619778
    2.419976    1.400000    1.041116
    2.419976    1.450000    2.126300
    2.419976    1.500000    5.249822
    2.419976    1.550000    5.913964
    2.419976    1.600000    3.190813
    2.419976    1.650000    3.568180
    2.419976    1.700000    6.665411
    2.419976    1.750000    4.227653
    2.419976    1.800000    1.757437
    2.419976    1.850000    0.924066
    2.419976    1.900000    0.584885
    2.419976    1.950000    0.418679
    2.419976    2.000000    0.327326
    2.419976    2.050000    0.274149
    2.419976    2.100000    0.243260
    2.419976    2.150000    0.227169
    2.419976    2.200000    0.222374
    2.419976    2.250000    0.227667
    2.419976    2.300000    0.243578
    2.419976    2.350000    0.272502
    2.419976    2.400000    0.319575
    2.419976    2.450000    0.394880
    2.419976    2.500000    0.518843
    2.419976    2.550000    0.736555
    2.419976    2.600000    1.161571
    2.419976    2.650000    2.136898
    2.419976    2.700000    4.916751
    2.419976    2.750000   11.745964
    2.419976    2.800000    8.592623
    2.419976    2.850000    3.399255
    2.419976    2.900000    1.699368
    2.419976    2.950000    1.084817
    2.419976    3.000000    0.860006
 
    2.429870   -3.000000    0.453008
    2.429870   -2.950000    0.437841
    2.429870   -2.900000    0.468425
    2.429870   -2.850000    0.556034
    2.429870   -2.800000    0.745430
    2.429870   -2.750000    1.177071
    2.429870   -2.700000    2.358144
    2.429870   -2.650000    5.662345
    2.429870   -2.600000    5.231830
    2.429870   -2.550000    2.342661
    2.429870   -2.500000    1.501770
    2.429870   -2.450000    1.435310
    2.429870   -2.400000    1.916115
    2.429870   -2.350000    3.514098
    2.429870   -2.300000    8.210193
    2.429870   -2.250000   11.144089
    2.429870   -2.200000    6.279413
    2.429870   -2.150000    2.859246
    2.429870   -2.100000    1.817316
    2.429870   -2.050000    1.639020
    2.429870   -2.000000    2.149915
    2.429870   -1.950000    4.226134
    2.429870   -1.900000    7.245468
    2.429870   -1.850000    4.372301
    2.429870   -1.800000    4.300522
    2.429870   -1.750000    7.110746
    2.429870   -1.700000    4.062105
    2.429870   -1.650000    1.793297
    2.429870   -1.600000    1.016265
    2.429870   -1.550000    0.693371
    2.429870   -1.500000    0.539204
    2.429870   -1.450000    0.467023
    2.429870   -1.400000    0.449149
    2.429870   -1.350000    0.484991
    2.429870   -1.300000    0.602134
    2.429870   -1.250000    0.893850
    2.429870   -1.200000    1.685972
    2.429870   -1.150000    4.143171
    2.429870   -1.100000    6.137425
    2.429870   -1.050000    2.615380
    2.429870   -1.000000    1.150127
    2.429870   -0.950000    0.636959
    2.429870   -0.900000    0.411972
    2.429870   -0.850000    0.294696
    2.429870   -0.800000    0.225725
    2.429870   -0.750000    0.181498
    2.429870   -0.700000    0.151264
    2.429870   -0.650000    0.129563
    2.429870   -0.600000    0.113386
    2.429870   -0.550000    0.100963
    2.429870   -0.500000    0.091196
    2.429870   -0.450000    0.083373
    2.429870   -0.400000    0.077014
    2.429870   -0.350000    0.071788
    2.429870   -0.300000    0.067460
    2.429870   -0.250000    0.063858
    2.429870   -0.200000    0.060855
    2.429870   -0.150000    0.058357
    2.429870   -0.100000    0.056293
    2.429870   -0.050000    0.054609
    2.429870    0.000000    0.053263
    2.429870    0.050000    0.052226
    2.429870    0.100000    0.051478
    2.429870    0.150000    0.051003
    2.429870    0.200000    0.050795
    2.429870    0.250000    0.050853
    2.429870    0.300000    0.051182
    2.429870    0.350000    0.051793
    2.429870    0.400000    0.052706
    2.429870    0.450000    0.053946
    2.429870    0.500000    0.055549
    2.429870    0.550000    0.057565
    2.429870    0.600000    0.060056
    2.429870    0.650000    0.063105
    2.429870    0.700000    0.066820
    2.429870    0.750000    0.071345
    2.429870    0.800000    0.076874
    2.429870    0.850000    0.083669
    2.429870    0.900000    0.092096
    2.429870    0.950000    0.102671
    2.429870    1.000000    0.116150
    2.429870    1.050000    0.133669
    2.429870    1.100000    0.157006
    2.429870    1.150000    0.189076
    2.429870    1.200000    0.234947
    2.429870    1.250000    0.304100
    2.429870    1.300000    0.416048
    2.429870    1.350000    0.616389
    2.429870    1.400000    1.031581
    2.429870    1.450000    2.094460
    2.429870    1.500000    5.168204
    2.429870    1.550000    6.017518
    2.429870    1.600000    3.279494
    2.429870    1.650000    3.726236
    2.429870    1.700000    6.782515
    2.429870    1.750000    4.029835
    2.429870    1.800000    1.692450
    2.429870    1.850000    0.901258
    2.429870    1.900000    0.575097
    2.429870    1.950000    0.413890
    2.429870    2.000000    0.324838
    2.429870    2.050000    0.272894
    2.429870    2.100000    0.242772
    2.429870    2.150000    0.227243
    2.429870    2.200000    0.222943
    2.429870    2.250000    0.228761
    2.429870    2.300000    0.245321
    2.429870    2.350000    0.275153
    2.429870    2.400000    0.323622
    2.429870    2.450000    0.401268
    2.429870    2.500000    0.529544
    2.429870    2.550000    0.756164
    2.429870    2.600000    1.202581
    2.429870    2.650000    2.240801
    2.429870    2.700000    5.239374
    2.429870    2.750000   12.081424
    2.429870    2.800000    8.090046
    2.429870    2.850000    3.221288
    2.429870    2.900000    1.636632
    2.429870    2.950000    1.057386
    2.429870    3.000000    0.846110
 
    2.439765   -3.000000    0.464365
    2.439765   -2.950000    0.451396
    2.439765   -2.900000    0.488123
    2.439765   -2.850000    0.589644
    2.439765   -2.800000    0.812933
    2.439765   -2.750000    1.342938
    2.439765   -2.700000    2.867223
    2.439765   -2.650000    6.421426
    2.439765   -2.600000    4.313855
    2.439765   -2.550000    2.008214
    2.439765   -2.500000    1.390164
    2.439765   -2.450000    1.397165
    2.439765   -2.400000    1.924219
    2.439765   -2.350000    3.610276
    2.439765   -2.300000    8.395853
    2.439765   -2.250000   10.840202
    2.439765   -2.200000    6.213592
    2.439765   -2.150000    2.819042
    2.439765   -2.100000    1.770024
    2.439765   -2.050000    1.557542
    2.439765   -2.000000    1.956501
    2.439765   -1.950000    3.656390
    2.439765   -1.900000    7.171381
    2.439765   -1.850000    4.726127
    2.439765   -1.800000    3.912411
    2.439765   -1.750000    6.647299
    2.439765   -1.700000    4.925508
    2.439765   -1.650000    2.092732
    2.439765   -1.600000    1.126831
    2.439765   -1.550000    0.744457
    2.439765   -1.500000    0.567110
    2.439765   -1.450000    0.484434
    2.439765   -1.400000    0.461565
    2.439765   -1.350000    0.495572
    2.439765   -1.300000    0.613949
    2.439765   -1.250000    0.912961
    2.439765   -1.200000    1.732367
    2.439765   -1.150000    4.271429
    2.439765   -1.100000    6.047688
    2.439765   -1.050000    2.538971
    2.439765   -1.000000    1.126228
    2.439765   -0.950000    0.627944
    2.439765   -0.900000    0.407961
    2.439765   -0.850000    0.292717
    2.439765   -0.800000    0.224688
    2.439765   -0.750000    0.180942
    2.439765   -0.700000    0.150970
    2.439765   -0.650000    0.129419
    2.439765   -0.600000    0.113330
    2.439765   -0.550000    0.100961
    2.439765   -0.500000    0.091226
    2.439765   -0.450000    0.083421
    2.439765   -0.400000    0.077074
    2.439765   -0.350000    0.071855
    2.439765   -0.300000    0.067530
    2.439765   -0.250000    0.063929
    2.439765   -0.200000    0.060927
    2.439765   -0.150000    0.058428
    2.439765   -0.100000    0.056363
    2.439765   -0.050000    0.054677
    2.439765    0.000000    0.053330
    2.439765    0.050000    0.052293
    2.439765    0.100000    0.051543
    2.439765    0.150000    0.051067
    2.439765    0.200000    0.050859
    2.439765    0.250000    0.050917
    2.439765    0.300000    0.051245
    2.439765    0.350000    0.051857
    2.439765    0.400000    0.052770
    2.439765    0.450000    0.054011
    2.439765    0.500000    0.055616
    2.439765    0.550000    0.057634
    2.439765    0.600000    0.060126
    2.439765    0.650000    0.063177
    2.439765    0.700000    0.066895
    2.439765    0.750000    0.071423
    2.439765    0.800000    0.076954
    2.439765    0.850000    0.083751
    2.439765    0.900000    0.092178
    2.439765    0.950000    0.102751
    2.439765    1.000000    0.116222
    2.439765    1.050000    0.133722
    2.439765    1.100000    0.157018
    2.439765    1.150000    0.189005
    2.439765    1.200000    0.234703
    2.439765    1.250000    0.303482
    2.439765    1.300000    0.414563
    2.439765    1.350000    0.612665
    2.439765    1.400000    1.021092
    2.439765    1.450000    2.059439
    2.439765    1.500000    5.075509
    2.439765    1.550000    6.134218
    2.439765    1.600000    3.384701
    2.439765    1.650000    3.915912
    2.439765    1.700000    6.875181
    2.439765    1.750000    3.816929
    2.439765    1.800000    1.623883
    2.439765    1.850000    0.876901
    2.439765    1.900000    0.564551
    2.439765    1.950000    0.408706
    2.439765    2.000000    0.322143
    2.439765    2.050000    0.271544
    2.439765    2.100000    0.242266
    2.439765    2.150000    0.227362
    2.439765    2.200000    0.223620
    2.439765    2.250000    0.230035
    2.439765    2.300000    0.247341
    2.439765    2.350000    0.278221
    2.439765    2.400000    0.328312
    2.439765    2.450000    0.408698
    2.439765    2.500000    0.542059
    2.439765    2.550000    0.779279
    2.439765    2.600000    1.251485
    2.439765    2.650000    2.366722
    2.439765    2.700000    5.631823
    2.439765    2.750000   12.361242
    2.439765    2.800000    7.548528
    2.439765    2.850000    3.036261
    2.439765    2.900000    1.570361
    2.439765    2.950000    1.028001
    2.439765    3.000000    0.831038
 
    2.449659   -3.000000    0.477792
    2.449659   -2.950000    0.467716
    2.449659   -2.900000    0.512407
    2.449659   -2.850000    0.632343
    2.449659   -2.800000    0.902251
    2.449659   -2.750000    1.574793
    2.449659   -2.700000    3.591304
    2.449659   -2.650000    6.684898
    2.449659   -2.600000    3.458427
    2.449659   -2.550000    1.731740
    2.449659   -2.500000    1.293853
    2.449659   -2.450000    1.365070
    2.449659   -2.400000    1.938934
    2.449659   -2.350000    3.724692
    2.449659   -2.300000    8.571851
    2.449659   -2.250000   10.515079
    2.449659   -2.200000    6.156506
    2.449659   -2.150000    2.781814
    2.449659   -2.100000    1.724661
    2.449659   -2.050000    1.480868
    2.449659   -2.000000    1.781862
    2.449659   -1.950000    3.143923
    2.449659   -1.900000    6.731169
    2.449659   -1.850000    5.240866
    2.449659   -1.800000    3.666755
    2.449659   -1.750000    5.795175
    2.449659   -1.700000    5.945333
    2.449659   -1.650000    2.518749
    2.449659   -1.600000    1.275842
    2.449659   -1.550000    0.810157
    2.449659   -1.500000    0.601845
    2.449659   -1.450000    0.505592
    2.449659   -1.400000    0.476371
    2.449659   -1.350000    0.507996
    2.449659   -1.300000    0.627679
    2.449659   -1.250000    0.935132
    2.449659   -1.200000    1.786491
    2.449659   -1.150000    4.417972
    2.449659   -1.100000    5.937162
    2.449659   -1.050000    2.456681
    2.449659   -1.000000    1.100423
    2.449659   -0.950000    0.618159
    2.449659   -0.900000    0.403597
    2.449659   -0.850000    0.290562
    2.449659   -0.800000    0.223561
    2.449659   -0.750000    0.180341
    2.449659   -0.700000    0.150655
    2.449659   -0.650000    0.129267
    2.449659   -0.600000    0.113275
    2.449659   -0.550000    0.100963
    2.449659   -0.500000    0.091263
    2.449659   -0.450000    0.083479
    2.449659   -0.400000    0.077144
    2.449659   -0.350000    0.071932
    2.449659   -0.300000    0.067610
    2.449659   -0.250000    0.064011
    2.449659   -0.200000    0.061008
    2.449659   -0.150000    0.058509
    2.449659   -0.100000    0.056442
    2.449659   -0.050000    0.054755
    2.449659    0.000000    0.053406
    2.449659    0.050000    0.052367
    2.449659    0.100000    0.051616
    2.449659    0.150000    0.051140
    2.449659    0.200000    0.050931
    2.449659    0.250000    0.050988
    2.449659    0.300000    0.051317
    2.449659    0.350000    0.051929
    2.449659    0.400000    0.052842
    2.449659    0.450000    0.054085
    2.449659    0.500000    0.055691
    2.449659    0.550000    0.057710
    2.449659    0.600000    0.060205
    2.449659    0.650000    0.063259
    2.449659    0.700000    0.066979
    2.449659    0.750000    0.071510
    2.449659    0.800000    0.077045
    2.449659    0.850000    0.083844
    2.449659    0.900000    0.092272
    2.449659    0.950000    0.102843
    2.449659    1.000000    0.116306
    2.449659    1.050000    0.133786
    2.449659    1.100000    0.157040
    2.449659    1.150000    0.188939
    2.449659    1.200000    0.234452
    2.449659    1.250000    0.302829
    2.449659    1.300000    0.412973
    2.449659    1.350000    0.608651
    2.449659    1.400000    1.009769
    2.449659    1.450000    2.021629
    2.449659    1.500000    4.972017
